,tweet,location,Unnamed: 0,Province_State,Confirmed
0,"Covid Meals. Beem spending a lot of time on the kitchen. #veglife #plantbasedgod #losangeles #losangelesnow #casadepickford #newcrib #homebase @ Mid-City, Los Angeles https://t.co/3ckvGb2eHg",California,5,California,94020
1,"Birthday. COVID19 edition @ Sylmar, California https://t.co/oD4PyYXnaS",California,5,California,94020
2,"Unofficial start to summer means briansshaveice_wla #saferathome #coronavirus #quarantinelife @ Mar Vista, Los Angeles https://t.co/SBPfPbS1oQ",California,5,California,94020
3,"Dolphin watching #covid19 #masks #sunset @ Marina del Rey, California https://t.co/i3akDJJg13",California,5,California,94020
4,"No baseball today! #baseball #covid19 #park #losangeles @ Los Angeles, California https://t.co/Q24FKWrVQX",California,5,California,94020
5,"#valentinesday2019 scrapbookcafejh #lapuente #whogas @ Corona, California https://t.co/ZfHbIXNIq4",California,5,California,94020
6,"TJ has changed. I'm not sure if it's because of Coronavirus or what.
I'll keep y'all posted. 
#tijuana 
#tijuanamexico 
#tijuanaborder @ San Ysidro, California https://t.co/UWRnaufi6h",California,5,California,94020
7,"Look for the TP graffiti in San Francisco! TP is like gold these days! #sanfrancisco #sanfranciscolife #toiletpaper #coronavirus #covid19 #excelagent @ San Francisco, California https://t.co/7s3s1fBN22",California,5,California,94020
8,Why Is Protecting COVID-19 Origin Narrative so Important? https://t.co/XYUYqDv5hg https://t.co/3QeamgROS7,California,5,California,94020
9,Corona CA Sun May 24th AM Forecast: TODAY Mostly Sunny Hi 88 TONIGHT Clear Lo 59,California,5,California,94020
10,"Social visit in COVID times. @ Rancho Mirage, California https://t.co/87XJh5tCqe",California,5,California,94020
11,"We are still continuing efforts to defend our communities from COVID-19. Please help our efforts by following CDC, and other recommendations and mandates. Stay safe! @ Campbell, California https://t.co/j14QHPW89C",California,5,California,94020
12,"Looking back on 2020, this pic will best represent the year and experience. 
.
.
.
#covid19 #quarantinelife #sendhelp #ifisurvive #shitshow #trumppandemic @ Los Angeles, California https://t.co/c2Cgalb2lt",California,5,California,94020
13,"Nearly 100,000 dead in the US due to COVID-19. 1,000 names here to remind us that real people, not statistics, have died. @ San Mateo, California https://t.co/2iU7lSP8O8",California,5,California,94020
14,"#Nature is #Reclaiming the #Streets 

#shoppingcart #covid #msrona #missrona @ Palm Springs, California https://t.co/4Go7iWmHYz",California,5,California,94020
15,"You know who you are..... #covid19 #coronavirus @ Brea, California https://t.co/XATHbSYp8Z",California,5,California,94020
16,"COVID- 57 as known as COVID- 79 (Islamic Republic of Iran) @ Thousand Oaks, California https://t.co/7SsitDv97D",California,5,California,94020
17,"I feel ya bear!! 
.
.
.
#2020sux #quarantinelife #covid19 #bearsofinstagram #jackshots #sendhelp @ Ralphs https://t.co/rivHexKJPe",California,5,California,94020
18,"How I feel about Coronavirus Stay home, stay safe ads @ Brawley Senior Apartments https://t.co/9HWPFfjkyq",California,5,California,94020
