,tweet,location,Unnamed: 0,Province_State,Confirmed
0,"""My Latest Post'

#utilitypole #rust #green #staples #corona #pixel3xl #pixel #iger #instagram #gram #nature @ New Orleans, Louisiana https://t.co/g7h4a6jubT",Louisiana,22,Louisiana,21016
1,Be still keep calm so we can heal #bestill #lockdown #keepfaith #besafe #heal #stayhome #corona #coronachronicles #happysunday #sundayvibes #Sunday #eastersunday #happyeaster  #pastel #pastelcolors #lolife… https://t.co/4z0Xw7jEWc,Louisiana,22,Louisiana,21016
2,Corona Blues #jazz #funk #rnb #grownfolkmusic @ Smithsonian National Museum of African American History and Culture https://t.co/eX9tVuS3Vs,District of Columbia,10,District of Columbia,1955
3,Covid-19: Life goes on. Slooooowly. #corona #covid #washyourhands #washingtondc #blackandwhite #bnw #blackandwhitephotography #bnwstreet #bnwstreetphotography #streetphotography #streetphoto #streetphotographer… https://t.co/ZPGHq1LJdk,District of Columbia,10,District of Columbia,1955
4,Do not let corona virus spread around you. We are all doing our part to support this commander-in-chief and move the US forward in health. It makes us prosperous! #Trump2020 #DonaldTrump #VoteDonaldTrump #VDT @ The… https://t.co/p9B7lVZs47,District of Columbia,10,District of Columbia,1955
5,I love getting feedback from Coco on my last liveshot or show.   She seems to always approve. #corona #workathome #dogs #dogsofinstagram @ Washington D.C. https://t.co/OYgf6QOL0A,District of Columbia,10,District of Columbia,1955
6,Rocky is all about stairs @ Corona del Mar State Beach https://t.co/udGhmC1eHb,California,5,California,23931
7,"Happy Easter 🐇🐰🐣 @ Corona, California https://t.co/ixgopgVSs5",California,5,California,23931
8,"Happy Easter to my Familia and Friends. Thank God for this blessed day we have! #happyeaster2020 #familiaarmas #armasfamily #chiltonohana @ Corona, California https://t.co/5nw3Dfqs7z",California,5,California,23931
9,"QUEEN CORONA 
#Goth #Glam with riconasty x thescottedit 🦠🧝🏼‍♀️ @ Los Angeles, California https://t.co/ut6BMNAcPa",California,5,California,23931
10,"Had a visit from the Easter Bunny today! @ Corona, California https://t.co/boB5zjyb7L",California,5,California,23931
11,"Happy Easter #BunnyYoga 🐰

This is when we did #Bunny #FaceYoga 😆 before corona 

The bunny is chilling while humans are working out 😂 @ Mirai Clinical https://t.co/quc29T2hjs",California,5,California,23931
12,Content #iparkmusic #oobang #love #family #fun #hope #love #smile #corona #coronavirus @ IPARK MUSIC CO. https://t.co/aX9mTmFxS7,California,5,California,23931
13,"Grandma V and Aunt B always made stuffed celery.  Sometimes using the pimento cheese in a jar.  I added some spring radishes with kosher salt to go on the side. @ Corona, California https://t.co/JYsHBNw7LX",California,5,California,23931
14,"Cheers with coronausa 🍺
Happy Easter Sunday!!!🥕🐰🐣🐥
#coronaextra #corona #cervezacoronaextra @ San Pedro, California https://t.co/CjykBKqMN1",California,5,California,23931
15,"Happy Easter! Sending you all the love and hugs🐰💕

•How are you spending your Easter? I’m baking 😅☺️
.
.
.
.
.
.
.
.

.
.
#corona #quarentine #photography #selfportrait #canon #camera #indoorphotography #model… https://t.co/gukTmWjmHI",California,5,California,23931
16,"Celebrating Easter with the family from, Corona, Riverside, Foothills Ranch. Mission Viejo, Hermosa Beach, Utha, Colombia: Bogota, Buga.🌄🐰💖
#happyeaster #felicespascuas
#family #familia
#quarentine
#quarentinefun @… https://t.co/3vsYF8cG37",California,5,California,23931
17,Corona CA Sun Apr 12th PM Forecast: TONIGHT Chance Of Showers Lo 48 MONDAY Chance Of Showers Hi 64,California,5,California,23931
18,"Happy Easter! Sending you all the love and hugs🐰💕 •How are you spending your Easter? I’m baking 😅☺️
.
.
.
.
.
.
.
. .
.
#corona #quarentine #photography #selfportrait #canon #camera #indoorphotography #model… https://t.co/n9wLTLkgTA",California,5,California,23931
19,"Current Corona Bookclub...only a tiny bit ambitious 😁👱🏽‍♀️📚...what are y’all reading - any recs?? 💛🙏🏽 #ownyourvoice #quarantinebookclub #topknotturnup @ Artists District, Los Angeles https://t.co/ybnnBfxISs",California,5,California,23931
20,"Happy Easter corona virus...
😷😢🐰🐥 @ Santa Barbara, California https://t.co/NE3g4PrgB6",California,5,California,23931
21,"Happy Easter 🐣 @ Corona, California https://t.co/5XItzvJMea",California,5,California,23931
22,"EASTER SUNDAY CORONA 2020 !
THANK GOD FOR BLESSING ME TO BE ABLE TO COOK AND PROVIDE A MEAL FOR MY FAMILY amaeya4 WE DID IT!! 😍❣ @ Morada, California https://t.co/Wf7pQzfYQk",California,5,California,23931
