,tweet,location,Unnamed: 0,Province_State,Confirmed
0,"Updated at 7:54 p.m. ET If China was responsible for the coronavirus outbreak, the country should face consequences, President Trump said at Saturday' https://t.co/6fXIlHwGzf #atx #austin #all512",Texas,49,Texas,19751
1,"We'll be updating this story throughout the day Monday with the latest local news on the coronavirus pandemic. If you have a news tip or question, email us https://t.co/N5F5U5ICkS #atx #austin #all512",Texas,49,Texas,19751
2,"Your business is truly appreciated, hope to see you soon! BOOK NOW
https://t.co/BKCt4rWCtO
#LetThePamperingBegin #COVID19 #ReopenSoon #inSPArationstudio #Microdermabrasion #Houston @ inSPAration studio https://t.co/pTZV6asRyX",Texas,49,Texas,19751
3,"We'll be updating this story throughout the day Monday with the latest local news on the coronavirus pandemic. If you have a news tip or question, email us https://t.co/vbETwuYoDv #atx #austin #all512",Texas,49,Texas,19751
4,"#MyStayAtHomeLookToday #COVID-19 #Roots #WhoCaresIfIHaveRoots #JustStayHome @ Frisco, Texas https://t.co/oeecX0A0ee",Texas,49,Texas,19751
5,The historic space is the latest shutter related to the novel coronavirus pandemic https://t.co/K48CDE7KMv #atx #austin #all512,Texas,49,Texas,19751
6,"President Trump will address the nation on the coronavirus pandemic on Monday, as state leaders and health experts say that testing limitations continue to https://t.co/6VxcviNjGj #atx #austin #all512",Texas,49,Texas,19751
7,"We'll be updating this story throughout the day Monday with the latest local news on the coronavirus pandemic. If you have a news tip or question, email us https://t.co/YGFLxLiT0i #atx #austin #all512",Texas,49,Texas,19751
8,"Updated at 7:42 p.m. ET President Trump said Monday that adequate coronavirus testing existed but was being underutilized by governors, following a chorus https://t.co/d0Nw1TamTp #atx #austin #all512",Texas,49,Texas,19751
9,"Texans rallied outside the state capitol over the weekend, pushing for Governor Greg Abbott to quickly reopen the state. But, as Texas COVID-19 deaths https://t.co/MkpW2hReNl #atx #austin #all512",Texas,49,Texas,19751
10,"#covid #protest #bridesmaids @ Austin, Texas https://t.co/KncxlW8UdL",Texas,49,Texas,19751
11,"COVID-19 update @ Queens, New York https://t.co/yv3XViIXyp",New York,36,New York,253060
12,"Champagne Cuz We Celebrating .... Feeling like Million 
#Blessed #Eat #Lurking #Corona #Virus #K #Art #ArtAddict #Stealth #Health #Wealth #Fwm You Know I Got it #BeSafe #Essential #Trap @ New York, New York https://t.co/fjtKYVJBl4",New York,36,New York,253060
13,COVID-19: 10 Ways to Keep Occupied   https://t.co/6HALvide8r,New York,36,New York,253060
14,Corona NY Mon Apr 20th AM Forecast: TODAY Mostly Cloudy Hi 45 TONIGHT Partly Cloudy Lo 31,New York,36,New York,253060
15,"Eliane. #documentary #film #filmmaking #filmmaker #director #journalist #journalism #coronavirus #covid19 #nuc #ny #brooklyn @ Fort Greene, Brooklyn https://t.co/2YDVna0Kkc",New York,36,New York,253060
16,"Happy Birthday Xavier! #essentialworkers #mycoworkersaremyheroes #quarantine #covid19 #shotoniphone @ Trader Joe's- New York, NY https://t.co/dNFuQQEypH",New York,36,New York,253060
17,"Who's Hit Hardest By COVID-19? Why Obesity, Stress And Race All Matter  https://t.co/c81YIC8rBr",New York,36,New York,253060
18,"I miss exercising. Will be back soon! 

#stayhome #covid #stsystrong #workout #fitness #viaggiosport #bomefitness #newyork @ New York, New York https://t.co/GtnelPsMDD",New York,36,New York,253060
19,#BillionShields Challenge is here! ?I challenge you to #SaveTheWorld:thanksdoc: from #Coronavirus! #BillionShieldsChallenge { https://t.co/1i2JQoWEIh,New York,36,New York,253060
20,I challenge you to ?#SaveTheWorld from #Coronavirus! Recycle empty soda bottles into face shields and become a hero!   #BillionShields  Russian https://t.co/lunyFgaptB #BillionShieldsChallenge { https://t.co/x5bPBFDovk,New York,36,New York,253060
21,Earth Day 2020  https://t.co/nS2yDGEPDO,New York,36,New York,253060
