,tweet,location,Unnamed: 0,Province_State,Confirmed
0,"New #addiction ... #nintendoswitch #lite #whatidowhenimbored #gamer #oldschool #pandemicpreparedness @ Corona, California https://t.co/iClWohOTer",California,5,California,25356
1,Corona CA Tue Apr 14th AM Forecast: TODAY Mostly Sunny Hi 77 TONIGHT Mostly Clear Lo 50,California,5,California,25356
2,"#quarantine #quarantinelife #quarantineandchill #stayhome #stayathome #stayhealthy #staysafe #corona #covid_19 #2020 #positivevibes @ Los Angeles, California https://t.co/rIWMMIz5yn",California,5,California,25356
3,"Just posted a photo @ Corona, California https://t.co/wchgf8YIPX",California,5,California,25356
4,"Reminder:
This does not only apply to Marty
#corona #quarantine #stayhome #stayhomesavelives @ Quest Church https://t.co/tirHOoG6LP",California,5,California,25356
5,Corona got me like! #coronavirus  #covid19 @ Los Angeles/Hollywood California https://t.co/qfpwWtv9kb,California,5,California,25356
6,"KBEV Crew producing the Corona Virus Special.
#crew #corona @ Beverly Hills, California https://t.co/E93BbWTtfQ",California,5,California,25356
7,Corona CA Tue Apr 14th PM Forecast: TONIGHT Mostly Clear Lo 49 WEDNESDAY Mostly Sunny Hi 78,California,5,California,25356
8,"Mississippi Barber dies from Covid-19 since he refuse to stop shaving his client despite the lock down stay safe corona virus is real! 
#covid19 #coronavirus @ Mississippi City, Mississippi https://t.co/96m6UB2ro2",Mississippi,28,Mississippi,3087
9,"YT: https://t.co/qt34YpskYk
New video dropping today, #2 from my goodbye #beard rant series
#economy #economics #dolphins #whales #corona #mask #facemask @ Washington D.C. https://t.co/5Ynk9Ia0RN",District of Columbia,10,District of Columbia,2058
10,Acting work in the time of #corona. (Rehearsal) @ Washington D.C. https://t.co/KIjkRmxZHT,District of Columbia,10,District of Columbia,2058
11,"Sidewalk art says it all. From the heart my friends. Hope all are safe &amp; feeling healthy...
#love #community #healthy #corona #breathe #art #handmade #stayhome @ Washington D.C. https://t.co/klR6fJ9xYw",District of Columbia,10,District of Columbia,2058
12,Even though corona has a different meaning to me now. What you start you must finish. @ Exeter Twp https://t.co/BLfMRFzAWG,Pennsylvania,43,Pennsylvania,25465
13,"Even royalty is bored these days. #djslim #staysafe #stayhome #newbeard #hotdad #hotdjs #model #producer #trending #hot #corona @ Pensacola, Florida https://t.co/jKHVubO5xD",Florida,11,Florida,21628
14,"#corona golf attire @ Duran Golf Club, Cocoa-Rockledge https://t.co/7HuRGERjqK",Florida,11,Florida,21628
