,tweet,location,Unnamed: 0,Province_State,Confirmed
0,"COVID-19 corona virus with style!! @ Everett, Washington https://t.co/oR1rFmsgUa",Washington,52,Washington,10609
1,"Corona Virus got me like.  Bandana by misterbandana #wildwildwest #maskedman #coronatimes #coronavirusgotmelike #crazytown #safe @ Gulf Shores, Alabama https://t.co/WUpbt4Dsf4",Alabama,0,Alabama,3563
2,There are signs everywhere #postbrand #ads #lajolla #california #corona @ La Jolla https://t.co/dYmvFebXDt,California,5,California,22795
3,"Corona got the world like, atreyu fighting the nothing! @ San Diego, California https://t.co/odupQZulqZ",California,5,California,22795
4,Corona CA Sun Apr 12th AM Forecast: TODAY Chance Of Showers Hi 62 TONIGHT Chance Of Showers Lo 50,California,5,California,22795
5,"I am the resurrection and the life. (John 11:25) @ Corona, California https://t.co/FOZoEyYNZr",California,5,California,22795
6,"Easter flowers to brighten up the house.  Happy Easter!  #flowers #flower #daffodils #tulips #easter #home @ Corona, California https://t.co/akOoswFL2M",California,5,California,22795
7,Rocky is all about stairs @ Corona del Mar State Beach https://t.co/udGhmC1eHb,California,5,California,22795
8,"Happy Easter to my Familia and Friends. Thank God for this blessed day we have! #happyeaster2020 #familiaarmas #armasfamily #chiltonohana @ Corona, California https://t.co/5nw3Dfqs7z",California,5,California,22795
9,"Had a visit from the Easter Bunny today! @ Corona, California https://t.co/boB5zjyb7L",California,5,California,22795
10,Content #iparkmusic #oobang #love #family #fun #hope #love #smile #corona #coronavirus @ IPARK MUSIC CO. https://t.co/aX9mTmFxS7,California,5,California,22795
11,"Grandma V and Aunt B always made stuffed celery.  Sometimes using the pimento cheese in a jar.  I added some spring radishes with kosher salt to go on the side. @ Corona, California https://t.co/JYsHBNw7LX",California,5,California,22795
12,Corona CA Sun Apr 12th PM Forecast: TONIGHT Chance Of Showers Lo 48 MONDAY Chance Of Showers Hi 64,California,5,California,22795
13,"Glazed Easter ham, baby carrots, roasted asparagus with Parmesan. @ Corona, California https://t.co/K9IFP4Q4wq",California,5,California,22795
14,"Just posted a photo @ Corona, California https://t.co/B9fxUkWfXl",California,5,California,22795
15,"Lemme see YOURS...
#corona #easter2020 #outfits @ Los Angeles, California https://t.co/BNq7PlYjgp",California,5,California,22795
16,"Potato latkes topped with homemade applesauce.
.
.
.
.
#latkas #potato #applesauce #homecooking #easterdinner #easter #food @ Corona, California https://t.co/Okpo25SqT0",California,5,California,22795
17,"Friday Night Rona
.
.
.
.
.
.
.
.
.
.
.
#corona #flagstaff #orpheumtheatre #arizona #blackandwhite #photography #amateurphotography #friday #stayhome #stayhealthy #staysafe @ Flagstaff, Arizona https://t.co/6U6WTmbV8F",Arizona,3,Arizona,3542
18,"A little Easter fun this morning with the boys.

#easter #easteregghunt #confetti @ Corona de Tucson, Arizona https://t.co/kObEXHNX6B",Arizona,3,Arizona,3542
19,Tucson corona holidazapocalypse proper @ Robles Pass https://t.co/yDzFIZlb4L,Arizona,3,Arizona,3542
